car_id,command,sensor_0_distance,sensor_0_object_type,sensor_1_distance,sensor_1_object_type,sensor_2_distance,sensor_2_object_type,sensor_3_distance,sensor_3_object_type,sensor_4_distance,sensor_4_object_type,sensor_5_distance,sensor_5_object_type,sensor_6_distance,sensor_6_object_type,sensor_7_distance,sensor_7_object_type
car_1,turn_right,496.2255280877249,1.0,87.51976852640792,1.0,64.99606255727284,1.0,114.24511688406766,1.0,85.2151917801667,1.0,8.481270941497296,1.0,5.199289289220911,1.0,10.508428180285044,1.0
car_1,turn_right,495.91450411309245,1.0,86.0370156073228,1.0,65.0047892823686,1.0,113.78113289981715,1.0,86.33920003748267,1.0,8.395567539259229,1.0,5.300797721099158,1.0,10.964215739750568,1.0
car_1,turn_right,495.75705081881046,1.0,84.60205021243355,1.0,65.0174342919542,1.0,113.36405677023295,1.0,87.4928341236643,1.0,8.33871505901929,1.0,5.423228073127117,1.0,11.471941298214215,1.0
car_1,turn_right,495.7538483986969,1.0,83.21199685321089,1.0,65.03402512064989,1.0,112.99165738123236,1.0,81.0593615219606,1.0,8.309460352595138,1.0,5.566760916058026,1.0,12.035332407309806,1.0
car_1,turn_right,495.90581806734605,1.0,81.86419291872504,1.0,65.05459552447388,1.0,112.66188923338561,1.0,71.35937483750415,1.0,8.306659733772715,1.0,5.7316102770155535,1.0,12.658533892767913,1.0
car_1,turn_right,496.2141263509098,1.0,80.55616882304129,1.0,65.07918561612834,1.0,112.37287587511335,1.0,63.93369338895113,1.0,8.329269376941967,1.0,5.918024446911955,1.0,13.346165383512808,1.0
car_1,turn_right,392.6013298925196,1.0,79.28563031141954,1.0,65.10784202561982,1.0,112.12289517377116,1.0,58.100308758961546,1.0,8.37633678949705,1.0,6.1262869252398335,1.0,14.103388723431493,1.0
car_1,turn_right,355.84219846415994,1.0,78.0504426551036,1.0,65.14061808739606,1.0,111.91036619652473,1.0,53.425246669275545,1.0,8.446993225208626,1.0,6.356717509021028,1.0,14.935987299549609,1.0
car_1,turn_right,325.1595279111051,1.0,76.84861650237147,1.0,65.17757405538218,1.0,111.73383750506457,1.0,49.61921966842488,1.0,8.540446924504236,1.0,6.609673533820038,1.0,15.850459813435169,1.0
car_1,turn_right,299.1509400025361,1.0,75.67829518554446,1.0,65.2187773475243,1.0,111.59197669535098,1.0,46.4819786043323,1.0,8.655977083423032,1.0,6.8855512759469875,1.0,16.854131654395275,1.0
car_1,turn_right,276.81472606542025,1.0,74.5377433107901,1.0,65.26430282168945,1.0,111.48356103656555,1.0,43.870513489679375,1.0,8.792928466436091,1.0,7.184787526302504,1.0,17.955287848218187,1.0
car_1,turn_right,257.4162903685935,1.0,73.4253364806034,1.0,65.31423308503565,1.0,111.40746908304904,1.0,41.67997404390872,1.0,8.950706589736622,1.0,7.5078613477711205,1.0,19.163332614909695,1.0
car_1,turn_right,240.40467722973625,1.0,72.33955201851784,1.0,65.36865883925587,1.0,111.36267314965687,1.0,39.83174505373007,1.0,9.128773411347806,1.0,7.855296029672246,1.0,20.48898195748067,1.0
car_1,turn_right,225.3585591357907,1.0,71.27896058239334,1.0,65.42767926442136,1.0,111.34823255527797,1.0,38.26573045086721,1.0,9.32664347272952,1.0,8.227661254550526,1.0,21.944497538743757,1.0
car_1,turn_right,211.95022881584615,1.0,70.24221856702947,1.0,65.49140244450469,1.0,111.3632875514717,1.0,36.93520938413495,1.0,9.543880443719377,1.0,8.625575494556545,1.0,23.543972549654622,1.0
car_1,turn_right,199.92096223112864,1.0,69.22806120921585,1.0,65.55994583806621,1.0,111.40705386375312,1.0,35.80331670945075,1.0,9.780094028799397,1.0,9.049708656867503,1.0,25.303683566150546,1.0
car_1,turn_right,189.06377266103527,1.0,68.23529631900143,1.0,65.63343679802034,1.0,111.47881778211483,1.0,34.840579352010614,1.0,10.034937197997776,1.0,9.500785000052593,1.0,27.242526870532807,1.0
car_1,turn_right,179.21109218629488,1.0,67.26279857014958,1.0,65.71201314491152,1.0,111.5779317452595,1.0,34.02315658373365,1.0,10.308103710334287,1.0,9.979586346050725,1.0,29.382563872150094,1.0
car_1,turn_right,170.22581276087436,1.0,66.30950429071032,1.0,65.79582379867493,1.0,111.70381036982573,1.0,33.33156024344489,1.0,10.599325901713511,1.0,10.486955615531947,1.0,31.74970883080774,1.0
car_1,turn_right,161.9946643889873,1.0,65.37440670155358,1.0,65.88502947450067,1.0,111.85592688183051,1.0,32.74970883080717,1.0,10.908372712653263,1.0,11.02380071792312,1.0,34.374604160334044,1.0
car_1,turn_right,154.42324875124783,1.0,64.4565515566918,1.0,65.97980344913448,1.0,112.0338099127232,1.0,32.26421809468976,1.0,11.23504793427043,1.0,11.591098831349441,1.0,37.293745838347945,1.0
car_1,turn_right,147.43226475411296,1.0,63.555033144458065,1.0,66.0803324047522,1.0,112.23704062697846,1.0,31.863861898089006,1.0,11.579188653614942,1.0,12.189901112246947,1.0,40.550946458685104,1.0
car_1,turn_right,140.9546050999032,1.0,62.66899061315253,1.0,248.35968578170986,1.0,112.4652501521185,1.0,31.539157516485503,1.0,11.940663881781138,1.0,12.82133787953121,1.0,44.19926032051869,1.0
car_1,turn_right,134.93309805711377,1.0,61.79760458876487,1.0,241.60556243944822,1.0,112.71811728556816,1.0,31.2820431097079,1.0,12.319373350296402,1.0,13.486624324050105,1.0,48.30355023439981,1.0
car_1,turn_right,129.31873313064884,1.0,60.94009405585723,1.0,235.3543453275339,1.0,112.99536645581378,1.0,31.085624324513894,1.0,12.71524646311471,1.0,14.187066800736662,1.0,52.94396028096984,1.0
car_1,turn_right,124.06925382839026,1.0,60.09571347575557,1.0,229.5542354804269,1.0,113.29676591808338,1.0,30.94397334179547,1.0,13.12824139317252,1.0,14.92406976853416,1.0,58.220690875985,1.0
car_1,turn_right,119.14803186803894,1.0,59.26375011888669,1.0,224.1603504684384,1.0,113.6221261672011,1.0,30.851968131960376,1.0,13.558344313920081,1.0,15.699143451965323,1.0,64.26068388390492,1.0
car_1,turn_right,114.52315927295412,1.0,58.44352159044717,1.0,219.133609063917,1.0,113.97129855242326,1.0,30.805162839875386,1.0,14.005568757544825,1.0,16.513912308349944,1.0,71.22717280376301,1.0
car_1,turn_right,110.16671069353646,1.0,57.63437353068529,1.0,214.43982504456585,1.0,114.34417408103462,1.0,30.799682490454018,1.0,14.46995509278598,1.0,17.370124396369327,1.0,79.33364075779946,1.0
car_1,turn_right,106.0541398454723,1.0,56.835677472894886,1.0,210.04896577196854,1.0,114.7406823992181,1.0,30.83213685666182,1.0,14.951570116307593,1.0,18.26966175520832,1.0,88.86475750054792,1.0
car_1,turn_right,102.16378245226826,1.0,56.046828843840586,1.0,205.93454162146588,1.0,115.16079094030846,1.0,30.89954954544489,1.0,15.450506752576665,1.0,19.21455191920928,1.0,100.20873664259823,1.0
car_1,turn_right,98.47644439095161,1.0,55.26724509276276,1.0,202.0731000936341,1.0,115.60450423200045,1.0,30.99929925873557,1.0,15.966883858096896,1.0,20.206980711233523,1.0,113.90910723845839,1.0
car_1,turn_right,94.97505847340891,1.0,54.49636393635942,1.0,198.44380425309092,1.0,116.07186335538623,1.0,31.129070862917978,1.0,16.500846126680862,1.0,21.24930647922903,1.0,130.75099979912164,1.0
car_1,turn_right,91.64439687791045,1.0,53.73364170825726,1.0,195.0280795414353,1.0,116.56294554995422,1.0,31.286814411888813,1.0,17.05256409323234,1.0,22.344075965407303,1.0,151.91214684992536,1.0
car_1,turn_right,88.47082897923683,1.0,52.97855180246072,1.0,191.80931636952812,1.0,117.07786395980435,1.0,31.470710659382675,1.0,17.622234234247053,1.0,23.494042026660527,1.0,179.24331257849096,1.0
car_1,turn_left,85.44211642859617,1.0,52.23058320113018,1.0,188.77261847804195,1.0,117.61676751741811,1.0,31.679141896662472,1.0,18.210079163951143,1.0,24.702183459211845,1.0,215.82915217718607,1.0
car_1,turn_left,86.44864322249938,1.0,51.7242203395693,1.0,194.3515522861668,1.0,118.65477472861392,1.0,33.492896416119585,1.0,18.876565697138478,1.0,25.0739466925261,1.0,189.45902254778667,1.0
car_1,turn_left,87.55267721302752,1.0,51.24698335524937,1.0,64.74344476173353,1.0,119.74572310100969,1.0,35.37853407677178,1.0,19.539222446240238,1.0,25.427407890765103,1.0,169.60564040483183,1.0
car_1,turn_left,88.76180520437228,1.0,50.79878192572521,1.0,63.121938983530285,1.0,120.89064604980595,1.0,37.34232413195465,1.0,20.198428137315073,1.0,25.763499216452473,1.0,154.0966138193978,1.0
car_1,turn_left,90.08450214248158,1.0,50.379569996563966,1.0,61.57888516708272,1.0,122.09066815817411,1.0,39.3912415072052,1.0,20.85455895429569,1.0,26.08308193383275,1.0,141.62849015172827,1.0
car_1,turn_left,91.53026111847302,1.0,49.989346156901426,1.0,60.110483257432676,1.0,123.34700896090627,1.0,41.533070879240626,1.0,21.50798943951587,1.0,26.386952622879765,1.0,131.37178352636215,1.0
car_1,turn_left,93.10974703849266,1.0,49.62815418912862,1.0,58.71321469348341,1.0,124.66098713836865,1.0,43.776529663641504,1.0,22.15909340007359,1.0,26.675848733392083,1.0,122.77348855612139,1.0
car_1,turn_left,94.834979135798,1.0,49.29608379855192,1.0,57.38381871046702,1.0,126.03402514984882,1.0,46.13141404819066,1.0,22.808244824919633,1.0,26.95045355850025,1.0,115.45074156532777,1.0
car_1,turn_left,96.71954883649903,1.0,48.993271530258546,1.0,56.11927108110243,1.0,127.46765433909599,1.0,48.60877327633043,1.0,23.455818817733164,1.0,27.211400696123775,1.0,109.1300555623116,1.0
car_1,turn_left,98.77888122693966,1.0,48.719901881928344,1.0,54.916765012571325,1.0,128.96352054892733,1.0,51.22111877306168,1.0,24.10219255087816,1.0,27.459278057768856,1.0,103.61086121152735,1.0
car_1,turn_left,101.03055064605354,1.0,48.476208622923714,1.0,53.77369395362805,1.0,130.52339028633617,1.0,53.982676524132174,1.0,24.747746246004375,1.0,27.69463147623682,1.0,98.74271993003214,1.0
car_1,turn_left,103.49466393274639,1.0,48.26247633176681,1.0,52.687636097984345,1.0,132.14915748456565,1.0,56.90969352241235,1.0,25.392864187205124,1.0,27.91796795713855,1.0,94.4105794099513,1.0
car_1,turn_left,106.1943288673617,1.0,48.07904216601918,1.0,51.65634039737438,1.0,133.84285091425792,1.0,60.02081229945772,1.0,26.037935773042467,1.0,28.129758613374406,1.0,90.52494395659662,1.0
car_1,turn_left,109.15623074295675,1.0,47.92629788070413,1.0,50.677713921184136,1.0,135.6066423021176,1.0,63.337531873431885,1.0,26.683356614229506,1.0,28.330441316831006,1.0,87.01514892032755,1.0
car_1,turn_left,112.41134734166451,1.0,47.80469211375545,1.0,49.74981041971466,1.0,137.4428552225839,1.0,66.88477931053508,1.0,27.329529684317563,1.0,28.520423097284464,1.0,83.82465278924997,1.0
car_1,turn_left,115.99584268319978,1.0,47.71473295958154,1.0,48.87081996563898,1.0,139.35397483602222,1.0,70.69162416274037,1.0,27.976866531381134,1.0,28.70008231484441,1.0,80.90767438876833,1.0
car_1,turn_left,119.95219395334652,1.0,47.656990854757964,1.0,48.03905956333485,1.0,141.34265855592426,1.0,74.79217926644523,1.0,28.625788559448395,1.0,28.869770629088954,1.0,78.22674719924498,1.0
car_1,turn_left,124.33062580507078,1.0,47.63210180313301,1.0,47.25296462892286,1.0,143.4117477377954,1.0,79.226747199245,1.0,29.27672838929079,1.0,29.029814785283563,1.0,75.75091166860699,1.0
car_1,turn_left,129.19095448869936,1.0,47.640770971306246,1.0,46.51108125528581,1.0,145.56428049397397,1.0,84.04329428132921,1.0,29.930131309177092,1.0,29.18051823567687,1.0,73.45435943771552,1.0
car_1,turn_left,134.60498525038818,1.0,47.68377668963456,1.0,45.81205918631379,1.0,147.80350575171897,1.0,89.29936676265771,1.0,30.58645682736457,1.0,29.322162611759218,1.0,71.31540294269799,1.0
car_1,turn_left,140.6596668335977,1.0,47.761974898612166,1.0,45.15464543338049,1.0,150.13289868686016,1.0,95.06461210698173,1.0,31.24618033940297,1.0,29.455009061553156,1.0,69.3156827924538,1.0
car_1,turn_left,147.46129751142232,1.0,47.876304085876214,1.0,44.53767847468561,1.0,152.55617768237437,1.0,101.42414068856422,1.0,31.909794924872642,1.0,29.57929946437602,1.0,67.439551275595,1.0
car_1,turn_left,155.14121563220928,1.0,48.0277907652008,1.0,43.96008298485432,1.0,155.07732298073444,1.0,108.48307395444859,1.0,32.577813289922055,1.0,29.695257534117623,1.0,65.67358796419879,1.0
car_1,turn_left,163.86362415204425,1.0,48.21755555586327,1.0,43.42086504810719,1.0,157.700597221277,1.0,116.37279813142602,1.0,33.2507698740016,1.0,29.803089820820915,1.0,64.0062155285972,1.0
car_1,turn_left,173.83654501354755,1.0,48.44681992880968,1.0,42.91910781355329,1.0,160.43056807953334,1.0,125.25971939894666,1.0,33.9292231415306,1.0,29.902986619253184,1.0,62.42739238031754,1.0
car_1,turn_left,185.32746829346422,1.0,48.716913695291936,1.0,42.4539675558095,1.0,163.27213325507984,1.0,135.3577712616263,1.0,34.613758081934286,1.0,29.995122792182208,1.0,60.92836479456079,1.0
car_1,turn_left,198.68622407013908,1.0,49.02928332433421,1.0,42.02467010826868,1.0,166.23054808868253,1.0,144.03140558041994,1.0,35.30498894463309,1.0,30.07965851520285,1.0,59.5014655007144,1.0
car_1,turn_left,214.37929026347587,1.0,49.385501187694246,1.0,41.630507640015054,1.0,169.31145612907108,1.0,144.45585697034983,1.0,36.003562239181264,1.0,30.15673994918715,1.0,58.13994888370654,1.0
car_1,turn_left,233.04281388343713,1.0,49.78727584531532,1.0,41.27083575067415,1.0,172.52092301563118,1.0,144.92607944873248,1.0,36.71016003499716,1.0,30.22649984574315,1.0,56.83785525830744,1.0
car_1,turn_left,255.56744507174085,1.0,50.23646350087619,1.0,40.94507086041984,1.0,73.8858452482588,1.0,145.44187293861174,1.0,37.4255036000409,1.0,30.28905809043981,1.0,55.58989840142802,1.0
car_1,turn_left,283.23972721995,1.0,50.73508077643494,1.0,40.65268787503036,1.0,71.71275751668607,1.0,146.00311004820594,1.0,38.15035742354784,1.0,30.344522188009904,1.0,54.39137181964077,1.0
car_1,turn_left,317.9895297291374,1.0,51.28531897783361,1.0,40.393218108265046,1.0,69.69314108278576,1.0,146.6097347738871,1.0,38.885533674665076,1.0,30.392987693224555,1.0,53.23807020701146,1.0
car_1,turn_left,437.1690355311519,1.0,51.889560049080785,1.0,40.1662474460244,1.0,67.81531634396677,1.0,147.26176148956878,1.0,39.6318971567249,1.0,30.434538590683367,1.0,52.12622329465227,1.0
car_1,turn_left,435.2906107299771,1.0,52.5503944452271,1.0,39.971414738739206,1.0,66.06881845788028,1.0,147.9592742124976,1.0,40.390370826227,1.0,30.469247626342117,1.0,51.0524398673783,1.0
car_1,turn_left,433.55127801302996,1.0,53.27064119004746,1.0,39.808410410255945,1.0,64.44424598100751,1.0,148.7024261375448,1.0,41.16194195653418,1.0,30.497176593211826,1.0,50.01366016782524,1.0
car_1,turn_left,431.9492804338225,1.0,54.053370428551254,1.0,39.67697527318037,1.0,62.93313168092426,1.0,149.4914394340689,1.0,41.947669039353514,1.0,30.518376573313382,1.0,49.0071152555398,1.0
car_1,turn_left,430.4830788374431,1.0,54.90192883605428,1.0,39.57689954220036,1.0,61.527831827729756,1.0,150.32660530133023,1.0,42.74868953245569,1.0,30.532888137633364,1.0,48.03029216143909,1.0
car_1,keep_direction,429.1513468560342,1.0,55.8199683073297,1.0,39.508022038385676,1.0,60.22143095747441,1.0,151.20828428027082,1.0,43.566228580557514,1.0,30.54074150552009,1.0,47.080903893697226,1.0
car_1,keep_direction,428.1513468560342,1.0,55.77224926710988,1.0,39.47310126889392,1.0,60.17025855187019,1.0,152.2082842802708,1.0,43.613947620777395,1.0,30.575662275011837,1.0,47.13207629930143,1.0
car_1,keep_direction,427.1513468560342,1.0,55.72453022689005,1.0,39.438180499402165,1.0,60.119086146265985,1.0,153.2082842802708,1.0,43.66166666099724,1.0,30.6105830445036,1.0,47.18324870490561,1.0
car_1,keep_direction,426.1513468560342,1.0,55.676811186670186,1.0,39.40325972991041,1.0,60.067913740661794,1.0,154.2082842802708,1.0,43.7093857012171,1.0,30.645503813995347,1.0,47.234421110509814,1.0
car_1,keep_direction,425.15134685603425,1.0,55.629092146450326,1.0,39.368338960418654,1.0,60.016741335057674,1.0,155.20828428027076,1.0,43.75710474143697,1.0,30.680424583487103,1.0,47.28559351611397,1.0
car_1,keep_direction,424.1513468560343,1.0,55.58137310623042,1.0,39.3334181909269,1.0,59.96556892945351,1.0,156.20828428027073,1.0,43.804823781656836,1.0,30.715345352978858,1.0,47.336765921718175,1.0
car_1,keep_direction,423.15134685603425,1.0,55.533654066010556,1.0,39.29849742143515,1.0,59.91439652384928,1.0,157.20828428027073,1.0,43.85254282187666,1.0,30.750266122470613,1.0,47.38793832732235,1.0
car_1,keep_direction,422.15134685603425,1.0,55.48593502579073,1.0,39.26357665194339,1.0,59.86322411824507,1.0,158.20828428027073,1.0,43.90026186209652,1.0,30.78518689196237,1.0,47.43911073292654,1.0
car_1,keep_direction,421.15134685603425,1.0,55.438215985570864,1.0,39.22865588245164,1.0,59.81205171264091,1.0,159.2082842802707,1.0,43.94798090231641,1.0,30.820107661454124,1.0,47.490283138530714,1.0
car_1,keep_direction,420.1513468560343,1.0,55.390496945351,1.0,39.193735112959885,1.0,59.76087930703672,1.0,160.2082842802707,1.0,43.995699942536255,1.0,30.85502843094588,1.0,47.54145554413492,1.0
car_1,keep_direction,419.1513468560343,1.0,55.342777905131136,1.0,39.15881434346813,1.0,59.70970690143251,1.0,161.2082842802707,1.0,44.043418982756094,1.0,30.889949200437634,1.0,47.59262794973908,1.0
car_1,keep_direction,418.1513468560343,1.0,55.29505886491131,1.0,39.123893573976375,1.0,59.658534495828306,1.0,162.20828428027068,1.0,44.09113802297596,1.0,30.92486996992939,1.0,47.643800355343295,1.0
car_1,keep_direction,417.1513468560343,1.0,55.24733982469141,1.0,39.08897280448462,1.0,59.60736209022416,1.0,163.20828428027068,1.0,44.13885706319582,1.0,30.959790739421145,1.0,47.69497276094748,1.0
car_1,keep_direction,416.15134685603437,1.0,55.19962078447154,1.0,39.054052034992864,1.0,59.55618968461995,1.0,164.20828428027068,1.0,44.18657610341569,1.0,30.9947115089129,1.0,47.74614516655166,1.0
car_1,keep_direction,415.15134685603437,1.0,55.15190174425168,1.0,39.01913126550111,1.0,59.505017279015746,1.0,165.20828428027065,1.0,44.234295143635535,1.0,31.029632278404655,1.0,47.79731757215586,1.0
car_1,keep_direction,414.1513468560343,1.0,55.10418270403189,1.0,38.984210496009354,1.0,59.45384487341158,1.0,166.20828428027065,1.0,44.2820141838554,1.0,31.064553047896403,1.0,47.84848997776002,1.0
car_1,keep_direction,413.15134685603437,1.0,55.05646366381203,1.0,38.949289726517605,1.0,59.40267246780742,1.0,167.20828428027062,1.0,44.32973322407526,1.0,31.09947381738816,1.0,47.899662383364245,1.0
car_1,keep_direction,412.1513468560344,1.0,55.00874462359213,1.0,38.91436895702585,1.0,59.351500062203215,1.0,168.20828428027062,1.0,44.37745226429511,1.0,31.134394586879914,1.0,47.95083478896843,1.0
car_1,keep_direction,411.15134685603437,1.0,54.96102558337226,1.0,38.879448187534095,1.0,59.30032765659902,1.0,169.20828428027062,1.0,44.42517130451497,1.0,31.16931535637167,1.0,48.002007194572585,1.0
car_1,keep_direction,410.15134685603437,1.0,54.91330654315247,1.0,38.84452741804234,1.0,59.24915525099482,1.0,170.2082842802706,1.0,44.472890344734836,1.0,31.204236125863424,1.0,48.05317960017681,1.0
car_1,keep_direction,409.1513468560344,1.0,54.86558750293253,1.0,38.809606648550584,1.0,59.19798284539071,1.0,171.2082842802706,1.0,44.52060938495472,1.0,31.23915689535518,1.0,48.10435200578097,1.0
car_1,keep_direction,408.1513468560344,1.0,54.81786846271267,1.0,38.77468587905883,1.0,59.146810439786506,1.0,172.20828428027056,1.0,44.56832842517455,1.0,31.274077664846928,1.0,48.15552441138515,1.0
car_1,keep_direction,407.1513468560344,1.0,54.77014942249284,1.0,38.739765109567074,1.0,59.0956380341823,1.0,173.20828428027056,1.0,44.61604746539441,1.0,31.308998434338683,1.0,48.20669681698935,1.0
car_1,keep_direction,406.1513468560344,1.0,54.72243038227302,1.0,38.70484434007532,1.0,59.044465628578095,1.0,174.20828428027056,1.0,44.663766505614255,1.0,31.34391920383044,1.0,48.25786922259353,1.0
car_1,keep_direction,405.1513468560345,1.0,54.67471134205315,1.0,38.66992357058356,1.0,58.9932932229739,1.0,175.20828428027053,1.0,44.71148554583412,1.0,31.378839973322194,1.0,48.30904162819769,1.0
car_1,keep_direction,404.15134685603454,1.0,54.626992301833255,1.0,38.635002801091815,1.0,58.94212081736974,1.0,176.20828428027053,1.0,44.75920458605399,1.0,31.413760742813956,1.0,48.36021403380192,1.0
car_1,keep_direction,403.1513468560345,1.0,54.57927326161342,1.0,38.60008203160006,1.0,58.890948411765535,1.0,177.2082842802705,1.0,44.80692362627383,1.0,31.448681512305704,1.0,48.41138643940607,1.0
car_1,keep_direction,402.1513468560345,1.0,54.531554221393556,1.0,38.5651612621083,1.0,58.83977600616133,1.0,178.2082842802705,1.0,44.85464266649371,1.0,31.48360228179746,1.0,48.4625588450103,1.0
car_1,keep_direction,401.1513468560345,1.0,54.483835181173696,1.0,38.53024049261655,1.0,58.788603600557174,1.0,179.2082842802705,1.0,44.90236170671358,1.0,31.518523051289215,1.0,48.51373125061448,1.0
car_1,keep_direction,400.15134685603454,1.0,54.436116140953835,1.0,38.495319723124794,1.0,58.73743119495301,1.0,180.20828428027048,1.0,44.95008074693342,1.0,31.55344382078097,1.0,48.56490365621864,1.0
car_1,keep_direction,399.15134685603454,1.0,54.388397100734004,1.0,38.46039895363304,1.0,58.68625878934881,1.0,181.20828428027048,1.0,44.99779978715327,1.0,31.588364590272725,1.0,48.61607606182284,1.0
car_1,keep_direction,398.15134685603454,1.0,54.340678060514136,1.0,38.425478184141284,1.0,58.63508638374457,1.0,182.20828428027048,1.0,45.04551882737315,1.0,31.62328535976448,1.0,48.667248467427015,1.0
car_1,keep_direction,397.15134685603454,1.0,54.29295902029424,1.0,38.39055741464953,1.0,58.58391397814041,1.0,183.20828428027045,1.0,45.093237867593,1.0,31.658206129256236,1.0,48.71842087303124,1.0
