car_id,command,sensor_0_distance,sensor_0_object_type,sensor_1_distance,sensor_1_object_type,sensor_2_distance,sensor_2_object_type,sensor_3_distance,sensor_3_object_type,sensor_4_distance,sensor_4_object_type,sensor_5_distance,sensor_5_object_type,sensor_6_distance,sensor_6_object_type,sensor_7_distance,sensor_7_object_type
car_1,turn_right,502.2889171056378,1.0,80.55616882304132,1.0,536.8315717672151,1.0,104.9564680101146,1.0,63.93369338895114,1.0,8.329269376941967,1.0,5.918024446911957,1.0,13.346165383512808,1.0
car_1,turn_right,392.6013298925196,1.0,79.2856303114195,1.0,512.9522193843718,1.0,104.79824764120244,1.0,58.10030875896155,1.0,8.376336789497056,1.0,6.1262869252398335,1.0,14.103388723431493,1.0
car_1,turn_right,355.84219846415994,1.0,78.0504426551036,1.0,471.5136256739892,1.0,104.67305850550129,1.0,53.42524666927554,1.0,8.446993225208633,1.0,6.356717509021028,1.0,14.935987299549609,1.0
car_1,turn_right,325.1595279111051,1.0,76.84861650237153,1.0,437.02052052656643,1.0,104.57965774804889,1.0,49.619219668424876,1.0,8.540446924504236,1.0,6.609673533820038,1.0,15.85045981343518,1.0
car_1,turn_right,299.1509400025361,1.0,75.67829518554446,1.0,407.8702758673731,1.0,104.51690627517839,1.0,46.4819786043323,1.0,8.65597708342304,1.0,6.885551275946991,1.0,16.85413165439526,1.0
car_1,turn_right,276.81472606542025,1.0,74.53774331079013,1.0,382.9181723392949,1.0,104.48376065327356,1.0,43.870513489679375,1.0,8.792928466436091,1.0,7.1847875263025,1.0,17.955287848218187,1.0
car_1,turn_right,257.4162903685935,1.0,73.4253364806034,1.0,361.3247632283541,1.0,104.47926585277351,1.0,41.67997404390872,1.0,8.950706589736622,1.0,7.507861347771117,1.0,19.163332614909695,1.0
car_1,turn_right,240.40467722973625,1.0,72.33955201851784,1.0,342.4604769307702,1.0,104.50254874241692,1.0,39.831745053730074,1.0,9.128773411347806,1.0,7.855296029672251,1.0,20.48898195748067,1.0
car_1,turn_right,225.3585591357907,1.0,71.27896058239331,1.0,325.84388915063954,1.0,104.55281225114372,1.0,38.265730450867196,1.0,9.32664347272952,1.0,8.227661254550526,1.0,21.944497538743757,1.0
car_1,turn_right,211.95022881584615,1.0,70.24221856702947,1.0,311.1005710444798,1.0,104.62933012566555,1.0,36.93520938413498,1.0,9.543880443719377,1.0,8.625575494556545,1.0,23.543972549654647,1.0
car_1,turn_right,199.92096223112864,1.0,69.22806120921585,1.0,297.9349327006915,1.0,104.73144222090197,1.0,35.80331670945075,1.0,9.780094028799404,1.0,9.049708656867503,1.0,25.303683566150546,1.0
car_1,turn_right,189.06377266103527,1.0,68.23529631900143,1.0,286.1105135873482,1.0,104.85855026833985,1.0,34.840579352010614,1.0,10.034937197997776,1.0,9.500785000052593,1.0,27.242526870532828,1.0
car_1,turn_right,179.21109218629488,1.0,67.26279857014958,1.0,275.435904312218,1.0,105.01011407422321,1.0,34.02315658373365,1.0,10.308103710334281,1.0,9.979586346050725,1.0,29.382563872150094,1.0
car_1,turn_right,170.22581276087436,1.0,66.30950429071032,1.0,265.7545079144038,1.0,105.18564810539392,1.0,33.33156024344489,1.0,10.599325901713517,1.0,10.486955615531953,1.0,31.74970883080774,1.0
car_1,turn_right,161.9946643889873,1.0,65.37440670155358,1.0,256.936972134737,1.0,105.38471842576503,1.0,32.74970883080717,1.0,10.908372712653263,1.0,11.023800717923127,1.0,34.37460416033407,1.0
car_1,turn_right,154.42324875124783,1.0,64.4565515566918,1.0,248.87551362975697,1.0,105.60693995090102,1.0,32.26421809468976,1.0,11.235047934270426,1.0,11.591098831349438,1.0,37.293745838347945,1.0
car_1,turn_right,147.43226475411302,1.0,63.55503314445809,1.0,241.47960438553602,1.0,105.85197399212298,1.0,31.863861898089034,1.0,11.579188653614938,1.0,12.189901112246947,1.0,40.550946458685104,1.0
car_1,turn_right,140.9546050999032,1.0,62.66899061315253,1.0,234.67265358548073,1.0,106.11952606499847,1.0,31.539157516485503,1.0,11.940663881781138,1.0,12.821337879531214,1.0,44.19926032051872,1.0
car_1,turn_left,134.93309805711382,1.0,61.79760458876487,1.0,228.3894268519366,1.0,106.40934394013856,1.0,31.282043109707885,1.0,12.319373350296406,1.0,13.486624324050105,1.0,48.30355023439978,1.0
car_1,turn_left,138.91897466878365,1.0,61.72521048068606,1.0,238.75549659099605,1.0,108.01245616354583,1.0,33.57478794760507,1.0,12.884444014247606,1.0,13.814181179064608,1.0,46.940196847362145,1.0
car_1,turn_left,143.28348271181164,1.0,61.68915592431776,1.0,249.98586814474172,1.0,109.67758922449204,1.0,36.012643940390376,1.0,13.445065873755286,1.0,14.124509950587967,1.0,45.677401988495404,1.0
car_1,turn_left,148.0734250905516,1.0,61.69009899773528,1.0,63.15267980874161,1.0,111.40692835556243,1.0,38.61404175538599,1.0,14.001500493226938,1.0,14.418222471742283,1.0,44.50060114767979,1.0
car_1,turn_left,153.34376998876613,1.0,61.72877189590943,1.0,62.212942663918085,1.0,113.20280749611945,1.0,41.40060323102831,1.0,14.554007518297407,1.0,14.695887528505732,1.0,43.39786694014063,1.0
car_1,turn_left,159.15950606417795,1.0,61.80598490371628,1.0,61.32474567007428,1.0,115.06771948557152,1.0,44.39786694014065,1.0,15.10284528870757,1.0,14.958033744132575,1.0,42.35933563319013,1.0
car_1,turn_left,165.5980277297879,1.0,61.92263081440885,1.0,60.486447293439525,1.0,117.00432723243436,1.0,47.636221040240706,1.0,15.648271466074995,1.0,15.205152197522665,1.0,41.37677703036114,1.0
car_1,turn_left,172.7522360511428,1.0,62.079689836331056,1.0,59.69652299687607,1.0,119.01547596122788,1.0,51.15211596190317,1.0,16.190543680668046,1.0,15.437698801196962,1.0,40.44326757255337,1.0
car_1,turn_left,180.73461890656316,1.0,62.27823503637855,1.0,58.95355803336238,1.0,121.10420665224426,1.0,54.98966003401631,1.0,16.729920201636574,1.0,15.656096461571252,1.0,39.55293886662698,1.0
car_1,turn_left,189.68269123361912,1.0,62.51943837520051,1.0,58.2562408974313,1.0,123.27377080400524,1.0,59.20274696636744,1.0,17.26666063554833,1.0,15.86073704162996,1.0,38.700782085845276,1.0
car_1,turn_left,199.76635539642515,1.0,62.804577396566984,1.0,57.60335737515622,1.0,125.52764666519624,1.0,63.85793419023271,1.0,17.801026658556506,1.0,16.051983143815736,1.0,37.882494273813755,1.0
car_1,turn_left,211.1980217255576,1.0,63.13504264179652,1.0,56.99378513998565,1.0,127.86955710225254,1.0,69.03840055790863,1.0,18.333282788068974,1.0,16.230169728942478,1.0,37.09435643692936,1.0
car_1,turn_left,224.24677730996126,1.0,63.51234586989615,1.0,56.426488847643164,1.0,130.3034892911397,1.0,74.84948710253299,1.0,18.863697200444093,1.0,16.39560558516363,1.0,36.33313600760862,1.0
car_1,turn_left,239.25862716609626,1.0,63.93812917524238,1.0,55.9005156885417,1.0,132.83371644754,1.0,81.42661238899429,1.0,19.39254260198384,1.0,16.54857465945022,1.0,35.596008174842986,1.0
car_1,turn_left,256.6860775245283,1.0,64.41417510758005,1.0,55.41499136083113,1.0,135.46482183941066,1.0,88.94684108234009,1.0,19.920097161387208,1.0,16.689337262640393,1.0,34.880491954426006,1.0
car_1,turn_left,277.1325108016624,1.0,64.94241791402834,1.0,54.96911643133285,1.0,138.20172536019237,1.0,97.64623677786707,1.0,20.44664551284713,1.0,16.818131157869377,1.0,34.18439787184329,1.0
car_1,turn_left,301.4207651462024,1.0,65.52495604012718,1.0,54.5621630553341,1.0,141.04971298089845,1.0,107.84667998723302,1.0,20.97247984018533,1.0,16.935172541083194,1.0,33.505784866543166,1.0
car_1,turn_left,330.70286176110807,1.0,66.16406604709103,1.0,54.19347202952866,1.0,144.01446944566732,1.0,118.9485644804264,1.0,21.49790105382606,1.0,17.040656921330985,1.0,32.84292457287097,1.0
car_1,turn_left,366.6428838261271,1.0,66.86221812592242,1.0,53.86245015539983,1.0,147.10211462952537,1.0,119.58706917761755,1.0,22.02322007406038,1.0,17.134759907640436,1.0,32.19427154285066,1.0
car_1,turn_left,465.53575796677137,1.0,67.62209341650313,1.0,53.56856789303052,1.0,150.31924404043636,1.0,120.26250981921305,1.0,22.548759235995526,1.0,17.217637908459068,1.0,31.558438286195226,1.0
car_1,turn_left,463.45578857474567,1.0,68.44660337195121,1.0,53.31135728779748,1.0,153.67297402192358,1.0,120.97500844597502,1.0,23.07485383385448,1.0,17.289428748910282,1.0,30.93417423968593,1.0
car_1,turn_left,461.52514180875573,1.0,69.33891144645305,1.0,53.090410154645035,1.0,157.17099229998732,1.0,121.72474313371899,1.0,23.601853825001047,1.0,17.350252210436285,1.0,30.320347960124373,1.0
car_1,turn_left,459.7417562624554,1.0,70.30245742936695,1.0,52.9053765066894,1.0,160.82161462108093,1.0,122.5119478881194,1.0,24.130125717214685,1.0,17.40021049677837,1.0,29.715931976211728,1.0
car_1,turn_left,458.1038071188701,1.0,71.3409848013583,1.0,52.75596321681779,1.0,164.63384834993954,1.0,123.33691274902128,1.0,24.6600546665465,1.0,17.43938862967596,1.0,29.11998984484292,1.0
car_1,turn_left,456.6097000363414,1.0,72.45857155098258,1.0,52.64193290270563,1.0,168.6174640409099,1.0,124.19998410243193,1.0,25.192046817527405,1.0,17.467854777128096,1.0,28.531665043854915,1.0
car_1,turn_left,455.25806593648286,1.0,73.65966496500548,1.0,52.56310302734203,1.0,172.78307616911815,1.0,125.10156519982215,1.0,25.72653192288175,1.0,17.485660516563737,1.0,27.950171401673515,1.0
car_1,keep_direction,454.0477566601017,1.0,74.9491209950683,1.0,52.51934520871995,1.0,177.14223441411582,1.0,126.04211688580386,1.0,26.26396628626528,1.0,17.49284103479266,1.0,27.374784818754193,1.0
car_1,keep_direction,453.0477566601017,1.0,74.92485929506348,1.0,52.501890143791734,1.0,178.53218627648417,1.0,127.04211688580389,1.0,26.288227986270023,1.0,17.510296099720883,1.0,27.399908544573194,1.0
car_1,keep_direction,452.04775666010164,1.0,74.90059759505881,1.0,52.48443507886351,1.0,179.92213813885246,1.0,128.0421168858039,1.0,26.312489686274755,1.0,17.527751164649104,1.0,27.425032270392187,1.0
car_1,keep_direction,451.0477566601016,1.0,74.87633589505405,1.0,52.46698001393529,1.0,181.31209000122087,1.0,129.04211688580392,1.0,26.33675138627951,1.0,17.545206229577325,1.0,27.4501559962112,1.0
car_1,keep_direction,450.0477566601016,1.0,74.85207419504928,1.0,52.44952494900707,1.0,182.70204186358927,1.0,130.04211688580395,1.0,26.361013086284242,1.0,17.562661294505546,1.0,27.47527972203018,1.0
car_1,keep_direction,449.0477566601016,1.0,74.82781249504455,1.0,52.43206988407886,1.0,184.0919937259576,1.0,131.04211688580395,1.0,26.385274786288992,1.0,17.580116359433763,1.0,27.500403447849195,1.0
car_1,keep_direction,448.0477566601016,1.0,74.8035507950398,1.0,52.41461481915063,1.0,185.48194558832606,1.0,132.04211688580395,1.0,26.409536486293707,1.0,17.597571424361984,1.0,27.525527173668188,1.0
car_1,keep_direction,447.0477566601016,1.0,74.77928909503508,1.0,52.397159754222415,1.0,186.8718974506944,1.0,133.04211688580398,1.0,26.433798186298468,1.0,17.615026489290205,1.0,27.55065089948721,1.0
car_1,keep_direction,446.0477566601015,1.0,74.75502739503035,1.0,52.37970468929419,1.0,188.26184931306284,1.0,134.04211688580398,1.0,26.458059886303204,1.0,17.632481554218426,1.0,27.57577462530621,1.0
car_1,keep_direction,445.0477566601015,1.0,74.73076569502558,1.0,52.36224962436597,1.0,77.56362481893251,1.0,135.042116885804,1.0,26.482321586307943,1.0,17.649936619146644,1.0,27.600898351125196,1.0
car_1,keep_direction,444.0477566601016,1.0,74.70650399502087,1.0,52.34479455943775,1.0,77.53850109311351,1.0,136.042116885804,1.0,26.506583286312683,1.0,17.667391684074865,1.0,27.626022076944196,1.0
car_1,keep_direction,443.0477566601015,1.0,74.68224229501614,1.0,52.32733949450953,1.0,77.51337736729455,1.0,137.04211688580403,1.0,26.530844986317426,1.0,17.684846749003086,1.0,27.651145802763196,1.0
car_1,keep_direction,442.0477566601015,1.0,74.65798059501135,1.0,52.30988442958132,1.0,77.48825364147555,1.0,138.04211688580403,1.0,26.555106686322148,1.0,17.702301813931303,1.0,27.67626952858221,1.0
car_1,keep_direction,441.0477566601015,1.0,74.63371889500667,1.0,52.292429364653096,1.0,77.46312991565652,1.0,139.04211688580406,1.0,26.57936838632689,1.0,17.719756878859524,1.0,27.701393254401204,1.0
car_1,keep_direction,440.04775666010147,1.0,74.6094571950019,1.0,52.27497429972487,1.0,77.4380061898375,1.0,140.04211688580406,1.0,26.603630086331634,1.0,17.737211943787745,1.0,27.726516980220197,1.0
car_1,keep_direction,439.04775666010147,1.0,74.58519549499718,1.0,52.25751923479665,1.0,77.41288246401854,1.0,141.0421168858041,1.0,26.627891786336377,1.0,17.754667008715966,1.0,27.75164070603922,1.0
car_1,keep_direction,438.04775666010147,1.0,74.56093379499242,1.0,52.24006416986843,1.0,77.3877587381995,1.0,142.0421168858041,1.0,26.65215348634112,1.0,17.772122073644187,1.0,27.77676443185821,1.0
car_1,keep_direction,437.04775666010147,1.0,74.53667209498765,1.0,52.22260910494021,1.0,77.36263501238054,1.0,143.04211688580412,1.0,26.676415186345885,1.0,17.789577138572408,1.0,27.80188815767721,1.0
car_1,keep_direction,436.0477566601014,1.0,74.51241039498296,1.0,52.20515404001199,1.0,77.33751128656151,1.0,144.04211688580412,1.0,26.700676886350603,1.0,17.807032203500626,1.0,27.827011883496226,1.0
car_1,keep_direction,435.0477566601014,1.0,74.48814869497821,1.0,52.18769897508377,1.0,77.31238756074255,1.0,145.04211688580415,1.0,26.724938586355325,1.0,17.824487268428843,1.0,27.85213560931522,1.0
car_1,keep_direction,434.0477566601014,1.0,74.46388699497345,1.0,52.17024391015555,1.0,77.28726383492351,1.0,146.04211688580415,1.0,26.74920028636009,1.0,17.841942333357064,1.0,27.877259335134212,1.0
car_1,keep_direction,433.0477566601014,1.0,74.43962529496872,1.0,52.15278884522733,1.0,77.26214010910452,1.0,147.04211688580415,1.0,26.773461986364833,1.0,17.859397398285285,1.0,27.902383060953213,1.0
car_1,keep_direction,432.0477566601014,1.0,74.415363594964,1.0,52.135333780299106,1.0,77.23701638328556,1.0,148.04211688580418,1.0,26.797723686369572,1.0,17.876852463213506,1.0,27.927506786772227,1.0
car_1,keep_direction,431.04775666010136,1.0,74.39110189495923,1.0,52.11787871537089,1.0,77.21189265746652,1.0,149.04211688580418,1.0,26.82198538637432,1.0,17.894307528141727,1.0,27.952630512591227,1.0
car_1,keep_direction,430.04775666010136,1.0,74.36684019495452,1.0,52.10042365044267,1.0,77.18676893164756,1.0,150.0421168858042,1.0,26.846247086379037,1.0,17.911762593069945,1.0,27.977754238410242,1.0
car_1,keep_direction,429.04775666010136,1.0,74.34257849494975,1.0,52.08296858551445,1.0,77.16164520582845,1.0,151.04211688580423,1.0,26.87050878638378,1.0,17.929217657998166,1.0,28.002877964229214,1.0
car_1,keep_direction,428.04775666010136,1.0,74.31831679494503,1.0,52.06551352058623,1.0,77.13652148000958,1.0,152.04211688580423,1.0,26.894770486388502,1.0,17.946672722926387,1.0,28.028001690048228,1.0
car_1,keep_direction,427.0477566601013,1.0,74.29405509494026,1.0,52.04805845565801,1.0,77.11139775419053,1.0,153.04211688580426,1.0,26.919032186393267,1.0,17.964127787854608,1.0,28.05312541586723,1.0
car_1,keep_direction,426.0477566601013,1.0,74.26979339493555,1.0,52.03060339072979,1.0,77.08627402837155,1.0,154.04211688580426,1.0,26.94329388639799,1.0,17.98158285278283,1.0,28.07824914168622,1.0
car_1,keep_direction,425.0477566601013,1.0,74.24553169493082,1.0,52.01314832580157,1.0,77.06115030255246,1.0,155.04211688580426,1.0,26.96755558640275,1.0,17.99903791771105,1.0,28.10337286750522,1.0
car_1,keep_direction,424.0477566601013,1.0,74.22126999492606,1.0,51.99569326087335,1.0,77.0360265767335,1.0,156.0421168858043,1.0,26.991817286407493,1.0,18.016492982639267,1.0,28.128496593324257,1.0
car_1,keep_direction,423.04775666010124,1.0,74.19700829492135,1.0,51.97823819594513,1.0,77.01090285091452,1.0,157.0421168858043,1.0,27.016078986412218,1.0,18.03394804756749,1.0,28.15362031914323,1.0
car_1,keep_direction,422.04775666010124,1.0,74.17274659491657,1.0,51.96078313101691,1.0,76.98577912509548,1.0,158.04211688580432,1.0,27.04034068641696,1.0,18.05140311249571,1.0,28.17874404496225,1.0
car_1,keep_direction,421.04775666010124,1.0,74.14848489491186,1.0,51.94332806608869,1.0,76.96065539927652,1.0,159.04211688580432,1.0,27.064602386421697,1.0,18.06885817742393,1.0,28.203867770781244,1.0
car_1,keep_direction,420.0477566601012,1.0,74.12422319490709,1.0,51.925873001160475,1.0,76.93553167345749,1.0,160.04211688580435,1.0,27.08886408642644,1.0,18.08631324235215,1.0,28.228991496600237,1.0
car_1,keep_direction,419.04775666010124,1.0,74.09996149490237,1.0,51.90841793623225,1.0,76.91040794763853,1.0,161.04211688580435,1.0,27.113125786431183,1.0,18.10376830728037,1.0,28.254115222419237,1.0
car_1,keep_direction,418.0477566601012,1.0,74.0756997948976,1.0,51.890962871304026,1.0,76.88528422181949,1.0,162.04211688580435,1.0,27.137387486435927,1.0,18.121223372208586,1.0,28.27923894823823,1.0
car_1,keep_direction,417.0477566601012,1.0,74.05143809489284,1.0,51.873507806375805,1.0,76.8601604960005,1.0,163.04211688580438,1.0,27.16164918644067,1.0,18.138678437136807,1.0,28.304362674057252,1.0
car_1,keep_direction,416.0477566601012,1.0,74.02717639488816,1.0,51.856052741447584,1.0,76.8350367701815,1.0,164.04211688580438,1.0,27.18591088644539,1.0,18.15613350206503,1.0,28.329486399876245,1.0
car_1,keep_direction,415.04775666010113,1.0,74.0029146948834,1.0,51.83859767651936,1.0,76.80991304436252,1.0,165.0421168858044,1.0,27.210172586450156,1.0,18.17358856699325,1.0,28.354610125695217,1.0
car_1,keep_direction,414.04775666010113,1.0,73.97865299487863,1.0,51.82114261159115,1.0,76.7847893185435,1.0,166.0421168858044,1.0,27.234434286454878,1.0,18.19104363192147,1.0,28.379733851514217,1.0
car_1,keep_direction,413.04775666010113,1.0,73.95439129487396,1.0,51.80368754666293,1.0,76.75966559272452,1.0,167.04211688580443,1.0,27.25869598645962,1.0,18.208498696849688,1.0,28.404857577333253,1.0
car_1,keep_direction,412.04775666010113,1.0,73.9301295948692,1.0,51.78623248173471,1.0,76.73454186690547,1.0,168.04211688580443,1.0,27.282957686464357,1.0,18.22595376177791,1.0,28.429981303152204,1.0
car_1,keep_direction,411.0477566601011,1.0,73.90586789486447,1.0,51.768777416806486,1.0,76.70941814108645,1.0,169.04211688580446,1.0,27.307219386469107,1.0,18.243408826706126,1.0,28.45510502897126,1.0
car_1,keep_direction,410.0477566601011,1.0,73.88160619485971,1.0,51.751322351878265,1.0,76.68429441526753,1.0,170.04211688580446,1.0,27.33148108647385,1.0,18.26086389163435,1.0,28.48022875479026,1.0
car_1,keep_direction,409.0477566601011,1.0,73.85734449485494,1.0,51.733867286950044,1.0,76.65917068944853,1.0,171.04211688580446,1.0,27.355742786478586,1.0,18.27831895656257,1.0,28.505352480609233,1.0
car_1,keep_direction,408.047756660101,1.0,73.83308279485026,1.0,51.71641222202182,1.0,76.6340469636295,1.0,172.0421168858045,1.0,27.38000448648333,1.0,18.29577402149079,1.0,28.530476206428233,1.0
car_1,keep_direction,407.047756660101,1.0,73.80882109484546,1.0,51.69895715709361,1.0,76.60892323781046,1.0,173.0421168858045,1.0,27.404266186488073,1.0,18.31322908641901,1.0,28.555599932247226,1.0
car_1,keep_direction,406.047756660101,1.0,73.78455939484074,1.0,51.68150209216539,1.0,76.58379951199146,1.0,174.04211688580452,1.0,27.428527886492816,1.0,18.33068415134723,1.0,28.580723658066226,1.0
car_1,keep_direction,405.047756660101,1.0,73.76029769483597,1.0,51.66404702723717,1.0,76.55867578617246,1.0,175.04211688580452,1.0,27.45278958649756,1.0,18.34813921627545,1.0,28.605847383885276,1.0
car_1,keep_direction,404.047756660101,1.0,73.73603599483125,1.0,51.646591962308946,1.0,76.53355206035347,1.0,176.04211688580452,1.0,27.47705128650228,1.0,18.36559428120367,1.0,28.630971109704255,1.0
car_1,keep_direction,403.047756660101,1.0,73.71177429482653,1.0,51.629136897380725,1.0,76.50842833453447,1.0,177.04211688580455,1.0,27.501312986507003,1.0,18.38304934613189,1.0,28.65609483552325,1.0
car_1,keep_direction,402.04775666010096,1.0,73.68751259482177,1.0,51.61168183245251,1.0,76.48330460871549,1.0,178.04211688580457,1.0,27.525574686511767,1.0,18.40050441106011,1.0,28.68121856134225,1.0
car_1,keep_direction,401.04775666010096,1.0,73.66325089481704,1.0,51.59422676752428,1.0,76.45818088289649,1.0,179.04211688580457,1.0,27.54983638651651,1.0,18.417959475988333,1.0,28.70634228716124,1.0
car_1,keep_direction,400.04775666010096,1.0,73.63898919481232,1.0,51.57677170259607,1.0,76.43305715707749,1.0,180.0421168858046,1.0,27.574098086521232,1.0,18.43541454091655,1.0,28.731466012980235,1.0
car_1,keep_direction,399.04775666010096,1.0,73.61472749480757,1.0,51.55931663766785,1.0,76.4079334312585,1.0,181.0421168858046,1.0,27.598359786525975,1.0,18.45286960584477,1.0,28.756589738799235,1.0
car_1,keep_direction,398.04775666010096,1.0,73.59046579480284,1.0,51.54186157273963,1.0,76.3828097054395,1.0,182.0421168858046,1.0,27.62262148653074,1.0,18.470324670772992,1.0,28.78171346461825,1.0
car_1,keep_direction,397.0477566601009,1.0,73.56620409479807,1.0,51.524406507811406,1.0,76.3576859796205,1.0,183.04211688580463,1.0,27.64688318653544,1.0,18.487779735701213,1.0,28.80683719043725,1.0
car_1,keep_direction,396.0477566601009,1.0,73.54194239479335,1.0,51.506951442883185,1.0,76.3325622538015,1.0,184.04211688580466,1.0,27.671144886540205,1.0,18.50523480062943,1.0,28.831960916256264,1.0
car_1,keep_direction,395.04775666010084,1.0,73.5176806947886,1.0,51.489496377954964,1.0,76.30743852798251,1.0,185.04211688580466,1.0,27.695406586544948,1.0,18.522689865557652,1.0,28.857084642075257,1.0
